date,tdi,ipx,pbi,ipc,tc,tpm,int,exp3m
2003-12-01,65.2054970897807,46.0357154008338,75.7521334867385,58.8929293099865,3.47128571428571,2.5,2.51,59.0236686390532
2004-01-01,66.9535753985847,48.5542155644895,78.0919804714245,59.2094478515518,3.46716666666667,2.5,2.41,54.5171339563863
2004-02-01,70.8146719129159,50.7296633494649,78.9393238783818,59.8525127526772,3.4835,2.5,2.52,57.2327044025157
2004-03-01,74.1047440925444,54.2707845656834,79.8571770952032,60.1281027710669,3.4650847826087,2.5,2.48,56.514657980456
2004-04-01,70.7774333061336,52.2043040298665,80.3320593433007,60.1144115568846,3.46965,2.5,2.49,57.8635014836795
2004-05-01,69.7821995625406,52.2085532806618,80.2772246303401,60.32712322642,3.4872380952381,2.5,2.48,56.2314540059347
2004-06-01,70.1022601751506,52.2975244107853,80.1429365509057,60.6672517870461,3.47716666666667,2.5,2.46,56.2080536912752
2004-07-01,67.1989835004744,51.3312568857519,80.5521198262066,60.7844054751331,3.4413,2.5,2.44,57.3469387755102
2004-08-01,67.9638020521016,52.499316453887,81.0672958196555,60.7786062550879,3.39545238095238,2.75,2.67,62.3100303951368
2004-09-01,67.6743695959203,52.5843007639045,81.9775661948105,60.7887500297095,3.35759090909091,2.75,2.73,61.7241379310345
2004-10-01,69.7755511900145,56.2778460926947,81.847518289263,60.7743144711919,3.321025,3.0,2.93,63.125
2004-11-01,67.0650103788602,54.689620386792,81.5271694080385,60.9487417063845,3.31016666666667,3.0,3.02,63.2911392405063
2004-12-01,69.2295301027081,56.2162076075747,82.7227971483994,60.9430396954876,3.28106818181818,3.0,3.0,62.9179331306991
2005-01-01,69.4219779033359,56.161896665122,83.076185978987,61.0040738479291,3.26821428571429,3.0,2.98,62.9850746268657
2005-02-01,70.9297952408548,58.2343220557991,84.7443785929493,60.8609458754252,3.258825,3.0,2.9,62.5806451612903
2005-03-01,71.0497618368922,59.7854520785857,82.4383166663078,61.2566614044346,3.25930952380952,3.0,2.93,62.6785714285714
2005-04-01,71.5496534390915,60.9559586039368,84.5379693056899,61.3294488372526,3.25795,3.0,3.03,63.7462235649547
2005-05-01,71.7291022552884,59.9112786358208,85.4047286850945,61.4069266114744,3.25488095238095,3.0,3.01,64.2011834319527
2005-06-01,72.7509377066186,61.1576277011628,85.2863565757417,61.5688826072955,3.25276190476191,3.0,2.99,63.6094674556213
2005-07-01,71.5930286855696,61.2560381816338,85.9444109656823,61.6332906115328,3.25205263157895,3.0,3.01,65.0746268656716
2005-08-01,72.9601485815053,63.6492688080175,85.6791195518041,61.522593693944,3.25734090909091,3.0,2.96,63.7313432835821
2005-09-01,74.3386546510181,65.664407803622,86.5245707615074,61.4645910782263,3.30752272727273,3.0,2.99,67.4382716049383
2005-10-01,72.7269069385196,66.1981771354363,87.1234289716052,61.5535798043051,3.38078571428571,3.0,3.04,64.4736842105263
2005-11-01,77.8701611865066,67.1472208307602,89.0875532678117,61.595463754538,3.37607142857143,3.0,3.02,63.4615384615385
2005-12-01,80.4437501446783,69.8055824391578,87.9121131862351,61.8536873585898,3.42428571428571,3.25,3.34,56.4327485380117
2006-01-01,82.5648873983259,72.3569146503788,89.6057266309361,62.1627138522279,3.39329545454545,3.5,3.58,52.0289855072464
2006-02-01,82.8110908305391,73.0707127239378,89.9481239292913,62.5035381526153,3.288725,3.75,3.82,57.2271386430679
2006-03-01,85.0012916966155,75.6224450100171,91.6266066789985,62.7892809721904,3.33932608695652,4.0,4.12,53.3625730994152
2006-04-01,91.8180317260836,83.1366445252984,90.8316629786575,63.1095108201663,3.33152777777778,4.25,4.42,52.5297619047619
2006-05-01,98.3634872007926,91.5189792084688,90.9746543165763,62.7763229927264,3.27904090909091,4.5,4.48,62.2418879056047
2006-06-01,97.0161776497479,90.1220246367794,91.8803909655891,62.6931209883737,3.26406428571429,4.5,4.53,65.3273809523809
2006-07-01,97.5361456721324,92.2776073747777,91.5394183789024,62.5862666095457,3.2431,4.5,4.5,67.34375
2006-08-01,99.5027511187799,93.8486937039655,93.2506012930156,62.6734784912643,3.23438636363636,4.5,4.44,70.0581395348837
2006-09-01,96.3015586125175,90.5505021553758,92.6041150857929,62.690631045476,3.24773809523809,4.5,4.51,68.8963210702341
2006-10-01,98.4989019152573,91.187844226669,93.6013059043123,62.7180829089466,3.23745454545455,4.5,4.5,70.2290076335878
2006-11-01,100.419390711948,91.6520465044663,93.6957748663498,62.5411205980373,3.22209523809524,4.5,4.48,72.6683937823834
2006-12-01,98.4873745818332,91.4801096107395,94.6343467920095,62.5572635658092,3.20531578947368,4.5,4.51,72.1884498480243
2007-01-01,99.3961352206937,90.9063904663114,96.1704480882607,62.5631613837047,3.1925,4.5,4.47,72.1153846153846
2007-02-01,99.0953434236433,92.4749361318403,96.2881263161898,62.7254923290977,3.1903,4.5,4.48,72.5067385444744
2007-03-01,100.437164106614,94.422886884799,97.8314819751364,62.9443010952826,3.18561363636364,4.5,4.51,72.9050279329609
2007-04-01,106.849097583415,101.7414079013,97.4418401983132,63.0564721201698,3.17828947368421,4.5,4.51,74.3055555555556
2007-05-01,107.704885265891,104.022020151162,100.527037479075,63.3666290173321,3.16752272727273,4.5,4.49,71.5425531914894
2007-06-01,101.707696609803,100.621960948258,99.5749215128561,63.6642570439849,3.1702,4.5,4.52,71.9251336898396
2007-07-01,103.953384133414,104.442235538382,100.210927651919,63.9670093814535,3.16090909090909,4.75,4.69,70.1704545454545
2007-08-01,99.347565299647,100.567532472324,100.651163150322,64.0545851031271,3.15818181818182,4.75,4.77,68.9516129032258
2007-09-01,95.7532794691584,100.561555527198,100.978217436819,64.44691983683,3.135975,5.0,4.97,69.9728260869565
2007-10-01,97.1322079922546,103.543831322586,102.132121038679,64.6492926190962,3.01986363636364,5.0,4.98,71.264367816092
2007-11-01,95.6208373329016,104.657106888986,103.674025022899,64.7210579671552,3.001,5.0,4.99,71.6463414634146
2007-12-01,94.7370656423518,102.038135766854,104.519690129532,65.0143122764871,2.980775,5.0,4.99,75.3424657534247
2008-01-01,94.4607761991587,103.991575899447,105.308133148231,65.1586741108229,2.95031818181818,5.25,4.44,70.0
2008-02-01,96.7332689584675,108.557884065838,107.402329433869,65.7496751808387,2.9055,5.25,5.02,71.0
2008-03-01,97.5334499463449,112.936091846193,107.343803572593,66.4346886068455,2.81092105263158,5.25,5.21,67.0
2008-04-01,98.1466348377245,116.176925365794,109.026491768101,66.5371442717145,2.74786363636364,5.5,5.37,69.0
2008-05-01,91.4754933086665,112.781123164627,108.101418541177,66.7829931511919,2.80457894736842,5.5,5.52876,74.0
2008-06-01,88.9888523260491,113.157844425518,110.014931554907,67.2969566655574,2.89161904761905,5.75,5.6801,71.0
2008-07-01,88.5510501486719,114.794942262355,110.063367230517,67.6707723621643,2.84842857142857,6.0,5.91071,67.0
2008-08-01,84.5325963218098,106.254008104899,109.691103459051,68.0703582039768,2.89230952380952,6.25,6.208432,61.0
2008-09-01,81.2446104117765,100.15340267821,110.7426674467,68.4564541934141,2.96584090909091,6.5,6.43,56.0
2008-10-01,75.9864542360482,88.682945843656,110.43730592219,68.8761803820454,3.07515909090909,6.5,6.6015,44.0
2008-11-01,71.463218337607,78.1816414113073,110.531973336922,69.089023978282,3.09188888888889,6.5,6.5451,47.0
2008-12-01,72.131487023192,73.192338177659,109.37708933771,69.3378988396748,3.113775,6.5,6.5354,32.0
2009-01-01,74.0725816702816,74.8713510178828,110.369635699562,69.4112438363932,3.151125,6.5,6.57342856,35.0
2009-02-01,77.3442510941873,76.9652201492949,109.706950954861,69.3593334568676,3.236125,6.25,6.43575271,38.0
2009-03-01,79.3216730347256,78.196666361188,108.478546892175,69.609179021041,3.17477272727273,6.0,6.07282322,33.0
2009-04-01,80.3833420682452,80.5871134989589,109.378452114632,69.6224126578754,3.085025,5.0,5.3285,39.0
2009-05-01,84.4695783083672,84.770011123687,110.800279504928,69.5924708515071,2.99405,4.0,4.26514,53.0
2009-06-01,84.7286635401812,87.7977311292632,107.023017551328,69.356151245964,2.99047619047619,3.0,3.1308,51.0
2009-07-01,86.414884056276,88.8119398057419,108.611652967622,69.4856310540512,3.0125,2.0,2.24,53.0
2009-08-01,88.832093457232,92.887716706195,110.61198960687,69.3415150199903,2.95054761904762,1.25,1.33,63.0
2009-09-01,91.4416315585936,96.2577265997505,110.928968872368,69.28105856763,2.90965909090909,1.25,1.2031,61.0
2009-10-01,95.0407187245501,101.152050163593,112.091018593256,69.3660151971089,2.871775,1.25,1.15272,66.0
2009-11-01,98.5869145438846,105.239478800911,113.168139880958,69.288278429942,2.8845,1.25,1.2190023518,67.0
2009-12-01,100.431545333014,106.341168462102,113.798278152966,69.5079961016632,2.87747368421053,1.25,1.24234,69.0
2010-01-01,101.533712146206,110.462833775022,114.066790233887,69.7136816328321,2.85645,1.25,1.0,71.6171617161716
2010-02-01,100.483110891321,108.829594984386,115.262996368135,69.9385138944542,2.853975,1.25,1.21524,71.9135802469136
2010-03-01,99.144448097702,110.749266975689,116.784441379103,70.1349097028041,2.83928260869565,1.25,1.23264,70.8474576271186
2010-04-01,101.6846175001,114.685974161263,118.008785407794,70.1526941164795,2.83985,1.25,1.2197,73.8019169329073
2010-05-01,104.394876017474,116.080698734202,119.065058648937,70.319559174288,2.8455,1.5,1.4461,70.5387205387205
2010-06-01,101.164109279613,112.575893815946,121.016451371327,70.495954894733,2.83805,1.75,1.62,74.6350364963504
2010-07-01,99.9491400724079,111.344238687007,119.833063860523,70.7525287206685,2.82281578947368,2.0,1.9,71.0616438356164
2010-08-01,102.487591172723,114.901389843051,120.236261309806,70.9425101139349,2.80202380952381,2.5,2.377,71.043771043771
2010-09-01,105.930479774784,119.197097976408,122.041985141625,70.9198027512508,2.79063636363636,3.0,2.741,70.4861111111111
2010-10-01,109.358936394203,125.273817771647,122.970312003998,70.8192940467514,2.791475,3.0,2.945,70.7482993197279
2010-11-01,109.495094368311,128.769414620694,123.231676736611,70.8248925993405,2.80559523809524,3.0,2.974,69.8214285714286
2010-12-01,110.710519712373,129.276572983146,122.028484466777,70.9512908774276,2.815675,3.0,2.9789,67.7121771217712
2011-01-01,111.506108011227,136.171077436141,124.493209014376,71.2283105646479,2.78704761904762,3.25,3.2107,66.0377358490566
2011-02-01,112.64638716919,139.176987097492,124.455705720215,71.5006315782516,2.770525,3.5,3.3868,65.2014652014652
2011-03-01,112.614653949737,142.576624516431,125.546888198792,72.0029008320805,2.77939130434783,3.75,3.6787,64.5283018867924
2011-04-01,111.605302053779,147.007588454252,127.139478536761,72.4931779487685,2.81563157894737,4.0,3.9686,46.0655737704918
2011-05-01,111.616776201883,147.888731349205,125.646771654151,72.4759927600571,2.77495238095238,4.25,4.2338,49.0131578947368
2011-06-01,108.40842119187,144.617382800587,125.014390601825,72.5478476794027,2.76407142857143,4.25,4.277,46.643109540636
2011-07-01,110.018773168765,146.725469523207,127.592427623666,73.1231175318247,2.74131578947368,4.25,4.2598,50.8802816901408
2011-08-01,113.567834450252,150.338877994811,127.581692990738,73.3174920842417,2.73938095238095,4.25,4.2298,50.7042253521127
2011-09-01,111.159158458947,146.750157260613,127.987491099409,73.5625077424483,2.74384090909091,4.25,4.272,52.9310344827586
2011-10-01,105.760383250712,138.708569749771,128.017422006078,73.794119647811,2.731825,4.25,4.2683,58.4905660377359
2011-11-01,104.494145414204,138.88231242693,129.133455224779,74.1124844688423,2.70495238095238,4.25,4.2555,57.5250836120401
2011-12-01,105.639377414168,137.762285479982,132.606320528935,74.3132616323748,2.69626315789474,4.25,4.2422,55.794701986755
2012-01-01,109.209632055524,141.406372487505,130.800040238765,74.2379662035315,2.69265909090909,4.25,4.2288,57.3333333333333
2012-02-01,111.682265496981,144.818777022184,130.806109695367,74.4791719574771,2.68352380952381,4.25,4.2284,59.5161290322581
2012-03-01,108.961012979183,141.737033313428,133.194077246808,75.0496945317084,2.671,4.25,4.25,63.5350318471338
2012-04-01,107.335039857802,140.312105632205,131.283680272894,75.4486137965042,2.65702777777778,4.25,4.241,64.983164983165
2012-05-01,108.238796191856,139.961453584497,134.733309625153,75.4782355070343,2.66927272727273,4.25,4.2429,59.8240469208211
2012-06-01,103.111039739003,131.253347370934,135.183577772318,75.4505385376399,2.670575,4.25,4.231,57.2222222222222
2012-07-01,105.150360473489,133.041623793751,135.719791317355,75.5187147850747,2.63504761904762,4.25,4.2458,56.1475409836066
2012-08-01,105.363578102607,133.831971935562,136.461298836738,75.9026527314205,2.61597619047619,4.25,4.2191,59.1194968553459
2012-09-01,108.680753915967,139.790260377875,137.375666612532,76.3145813576587,2.6028,4.25,4.234,60.8064516129032
2012-10-01,108.412012519892,139.133176482519,136.934161246795,76.1899418708041,2.5876,4.25,4.2392,63.9498432601881
2012-11-01,109.015276197753,138.997254106834,136.929107520625,76.0852045683551,2.598625,4.25,4.2479,64.3250688705234
2012-12-01,110.697288708462,141.827883862725,137.212652262184,76.2820940603079,2.56688888888889,4.25,4.2439,64.1269841269841
2013-01-01,111.199747173235,143.052681390751,139.220843976578,76.3701370802442,2.55190909090909,4.25,4.1518,66.6666666666667
2013-02-01,109.628214052593,141.612008852114,139.692313609953,76.301403956872,2.57805263157895,4.25,4.2008,66.3109756097561
2013-03-01,106.112491639531,135.898477013863,140.50289174793,76.99485097723,2.59394736842105,4.25,4.2404,64.5631067961165
2013-04-01,103.520104623639,132.684890095045,140.16300659789,77.1891755363707,2.5975,4.25,4.2005,59.7315436241611
2013-05-01,101.387136691895,128.713030877378,140.945792615766,77.3386026616823,2.64438636363636,4.25,4.2542,54.1095890410959
2013-06-01,98.5723758569228,124.6233451821,143.524738092231,77.5410733474478,2.7475,4.25,4.2605,51.0
2013-07-01,98.4165910126857,124.356095568282,143.141670387105,77.9663696202748,2.77671428571429,4.25,4.3269,50.3184713375796
2013-08-01,97.8872913770685,124.159258494159,144.36168867002,78.3896529693816,2.8017380952381,4.25,4.5161,47.6114649681529
2013-09-01,101.860201726202,127.645647241679,143.569144187173,78.4749255285923,2.77857142857143,4.25,4.2737,53.2362459546925
2013-10-01,99.2736761051656,125.251091717591,145.182901874133,78.5049596836515,2.76911904761905,4.25,4.2484,54.5045045045045
2013-11-01,99.0214136712821,124.15755977444,147.221241795513,78.3336278654801,2.798125,4.0,4.183,54.0785498489426
2013-12-01,97.9141341109478,122.905142426409,145.966015714236,78.4635187293942,2.78525,4.0,4.0884,58.7025316455696
2014-01-01,98.2643949183681,123.458138976136,145.063403185515,78.7121276543314,2.80893181818182,4.0,4.121,59.2753623188406
2014-02-01,98.5190053299027,124.195904284217,146.775450836488,79.1850605759155,2.81265,4.0,4.1738,60.2011494252874
2014-03-01,97.4327281656416,122.023393016896,145.81001242282,79.5956817391094,2.80638095238095,4.0,4.0133,53.8461538461538
2014-04-01,99.0039649871225,122.750229311156,146.393851050839,79.9086695055395,2.794375,4.0,4.0539,54.2134831460674
2014-05-01,96.3111286037796,121.376650095265,145.456142971842,80.0884883767056,2.78697619047619,4.0,3.954,52.8610354223433
2014-06-01,94.592205364068,119.470321632153,144.094980905035,80.215971231147,2.79423809523809,4.0,3.9999,49.7183098591549
2014-07-01,98.2580296650465,124.11527665049,145.887131294091,80.5635571221473,2.78609523809524,3.75,3.8491,50.593471810089
2014-08-01,98.7597502591334,123.149921162413,146.335649193581,80.4945788992393,2.81447619047619,3.75,3.7588,48.4550561797753
2014-09-01,98.1607685592774,121.106201455096,146.888629947313,80.6237747177433,2.86395454545455,3.5,3.6975,53.9877300613497
2014-10-01,96.4879322144266,117.719181087722,148.317666345584,80.9292246090764,2.90604545454545,3.5,3.5292,52.9940119760479
2014-11-01,97.1908565037928,116.413199285206,147.497318721597,80.8082672658879,2.925075,3.5,3.6415,55.2547770700637
2014-12-01,98.582511505217,114.059597596409,146.632069731315,80.9932305840506,2.9615,3.5,3.7956,53.0973451327434
2015-01-01,95.8071076925142,108.659787064792,147.756580366387,81.1311585614732,3.005525,3.25,3.3439,54.2319749216301
2015-02-01,96.8846248830909,108.512665426602,148.530397765917,81.3773664204482,3.078525,3.25,3.4305,50.1577287066246
2015-03-01,94.4146440885052,105.353251105169,149.7342466296,81.9996299525466,3.09168181818182,3.25,3.3527,49.388379204893
2015-04-01,95.4802744542918,105.858869917081,152.471072114303,82.3198438304482,3.1199525,3.25,3.5151,46.7422096317281
2015-05-01,96.9189878391546,107.428009389523,148.001598467745,82.7844285692493,3.15045,3.25,3.4798,45.0704225352113
2015-06-01,95.4945265598748,105.451963992576,150.273069169179,83.0595554554826,3.16123809523809,3.25,3.4243,50.625
2015-07-01,93.4571067065973,102.143070256105,151.302115642306,83.4339766262131,3.18125,3.25,3.4638,46.7191601049869
2015-08-01,92.3876811927874,98.9790327127173,150.176590820722,83.7487113799077,3.23835714285714,3.25,3.6141,42.2222222222222
2015-09-01,89.7023319691572,96.5516910290009,151.412928336185,83.771774250334,3.21861363636364,3.5,3.6609,43.2225063938619
2015-10-01,94.3863222190587,99.2938483435964,153.589302916454,83.8913998281912,3.248375,3.5,3.521,44.9720670391061
2015-11-01,92.7070017212573,96.7545920575465,152.919012481337,84.1800464238952,3.33664285714286,3.5,3.5,44.8126801152738
2015-12-01,91.7019676186964,93.4596421355874,155.572579637414,84.5552549887266,3.38266666666667,3.75,3.765,44.5983379501385
2016-01-01,91.210405969502,91.420328254931,153.366711603022,84.8702404031536,3.437325,4.0,3.973,42.5141242937853
2016-02-01,93.1220348035699,92.2462715293387,155.387714816724,85.0179920593596,3.50590476190476,4.25,4.5857,46.6759002770083
2016-03-01,97.9488482776354,97.2888164970906,157.356675631232,85.5265000574541,3.40738095238095,4.25,4.8352,46.398891966759
2016-04-01,96.1620280559349,96.5445785673617,154.904926413332,85.5362556898337,3.30154761904762,4.25,4.4641,54.1666666666667
2016-05-01,95.2672222703593,96.4420882983432,154.278866546778,85.7155086648867,3.33372727272727,4.25,4.4392,53.4435261707989
2016-06-01,94.6566251968502,97.2444813870572,155.820144927354,85.8350891099251,3.31657142857143,4.25,4.3666,54.3478260869565
2016-07-01,99.0426753477667,101.75314060379,157.861774636052,85.9052567561972,3.29873684210526,4.25,4.2855,60.9756097560976
2016-08-01,97.4393210851013,99.7328377456518,158.159984471911,86.213043138844,3.33304545454545,4.25,4.1886,61.9760479041916
2016-09-01,98.5491457706751,101.19209684275,157.982713988178,86.3910421158843,3.38229545454546,4.25,4.2501,62.3475609756098
2016-10-01,97.2344918241555,100.369590915845,156.937610169725,86.7481433937979,3.38595238095238,4.25,4.2555,60.8150470219436
2016-11-01,102.642209722694,106.066774423946,158.314862252382,86.9997685797355,3.40289473684211,4.25,4.2852,58.3577712609971
2016-12-01,104.537776516649,109.167587660044,160.504522776752,87.2905176704464,3.39535714285714,4.25,4.374,57.2625698324022
